week_start,flight_date,flight_number,origin,destination,route,customer,agreed_tonnage_kg,booked_tonnage_kg,shortfall_kg,base_rate_per_kg,booked_revenue_myr,shortfall_fee_myr,express_surcharge_myr,is_express,total_revenue_myr,status,utilisation_pct
2025-04-21,2025-04-24,AK143,KUL,MNL,KUL-MNL,Kerry Logistics,3262.2,2834.3,427.9,7.09,20095.19,606.76,0.0,False,20095.19,At Risk,86.9
2025-04-21,2025-04-23,AK688,KUL,MNL,KUL-MNL,Pos Laju,2170.4,2112.0,58.4,4.39,9271.68,51.28,0.0,False,9271.68,At Risk,97.3
2025-04-21,2025-04-24,AK386,KUL,MNL,KUL-MNL,DHL Malaysia,2708.6,2455.8,252.8,8.41,20653.28,425.21,0.0,False,20653.28,At Risk,90.7
2025-04-21,2025-04-24,AK918,KUL,MNL,KUL-MNL,Lazada Express,1499.4,1019.1,480.3,5.96,6073.84,572.52,911.08,True,6984.92,Shortfall,68.0
2025-04-21,2025-04-21,AK423,KUL,SGN,KUL-SGN,Kerry Logistics,2557.4,2396.4,161.0,3.22,7716.41,103.68,0.0,False,7716.41,At Risk,93.7
2025-04-21,2025-04-23,AK433,KUL,SGN,KUL-SGN,Shopee Logistics,553.2,537.5,15.7,3.76,2021.0,11.81,0.0,False,2021.0,At Risk,97.2
2025-04-21,2025-04-23,AK342,KUL,SGN,KUL-SGN,GDex,3257.5,3140.1,117.4,4.06,12748.81,95.33,0.0,False,12748.81,At Risk,96.4
2025-04-21,2025-04-24,AK610,KUL,SGN,KUL-SGN,Ninja Van,2621.1,2731.5,0.0,6.18,16880.67,0.0,0.0,False,16880.67,On Track,104.2
2025-04-21,2025-04-24,AK974,KUL,SGN,KUL-SGN,FedEx Malaysia,1447.4,1454.8,0.0,6.7,9747.16,0.0,0.0,False,9747.16,On Track,100.5
2025-04-21,2025-04-22,AK689,KUL,SGN,KUL-SGN,Lazada Express,1758.3,1668.4,89.9,3.58,5972.87,64.37,895.93,True,6868.8,At Risk,94.9
2025-04-21,2025-04-22,AK856,KUL,PEN,KUL-PEN,J&T Express,4353.4,3785.2,568.2,3.68,13929.54,418.2,0.0,False,13929.54,At Risk,86.9
2025-04-21,2025-04-25,AK237,KUL,PEN,KUL-PEN,Ninja Van,2628.4,1658.1,970.3,2.56,4244.74,496.79,0.0,False,4244.74,Shortfall,63.1
2025-04-21,2025-04-25,AK356,KUL,PEN,KUL-PEN,Pos Laju,2902.9,2741.6,161.3,4.39,12035.62,141.62,0.0,False,12035.62,At Risk,94.4
2025-04-21,2025-04-23,AK560,KUL,BKI,KUL-BKI,Shopee Logistics,4162.2,3792.4,369.8,5.36,20327.26,396.43,0.0,False,20327.26,At Risk,91.1
2025-04-21,2025-04-23,AK929,KUL,BKI,KUL-BKI,Pos Laju,1669.0,1536.7,132.3,4.66,7161.02,123.3,0.0,False,7161.02,At Risk,92.1
2025-04-21,2025-04-25,AK795,KUL,BKI,KUL-BKI,Lazada Express,2048.6,1410.4,638.2,4.97,7009.69,634.37,0.0,False,7009.69,Shortfall,68.8
2025-04-21,2025-04-23,AK278,KUL,BKI,KUL-BKI,GDex,1395.3,1001.6,393.7,5.96,5969.54,469.29,0.0,False,5969.54,Shortfall,71.8
2025-04-21,2025-04-24,AK854,KUL,BKI,KUL-BKI,FedEx Malaysia,2098.0,2177.7,0.0,6.54,14242.16,0.0,0.0,False,14242.16,On Track,103.8
2025-04-21,2025-04-22,AK746,KUL,BKI,KUL-BKI,SF Express,4503.3,3936.2,567.1,4.79,18854.4,543.28,0.0,False,18854.4,At Risk,87.4
2025-04-21,2025-04-25,AK531,KUL,BKI,KUL-BKI,Kerry Logistics,4407.2,4328.9,78.3,6.34,27445.23,99.28,0.0,False,27445.23,At Risk,98.2
2025-04-21,2025-04-24,AK760,KUL,KCH,KUL-KCH,Pos Laju,1926.0,1703.1,222.9,4.25,7238.17,189.47,0.0,False,7238.17,At Risk,88.4
2025-04-21,2025-04-25,AK471,KUL,KCH,KUL-KCH,Lazada Express,1720.6,1521.8,198.8,5.17,7867.71,205.56,0.0,False,7867.71,At Risk,88.4
2025-04-21,2025-04-21,AK974,KUL,KCH,KUL-KCH,Kerry Logistics,2844.2,2903.2,0.0,5.2,15096.64,0.0,2264.5,True,17361.14,On Track,102.1
2025-04-21,2025-04-21,AK861,KUL,KCH,KUL-KCH,FedEx Malaysia,1062.7,852.9,209.8,3.91,3334.84,164.06,0.0,False,3334.84,Shortfall,80.3
2025-04-21,2025-04-24,AK999,KUL,KCH,KUL-KCH,DHL Malaysia,1447.6,1294.8,152.8,4.88,6318.62,149.13,947.79,True,7266.41,At Risk,89.4
2025-04-21,2025-04-21,AK883,KUL,KCH,KUL-KCH,SF Express,2968.0,2406.0,562.0,2.66,6399.96,298.98,0.0,False,6399.96,Shortfall,81.1
2025-04-21,2025-04-23,AK499,KUL,KCH,KUL-KCH,GDex,967.7,788.5,179.2,6.21,4896.59,222.57,734.49,True,5631.08,Shortfall,81.5
2025-04-21,2025-04-23,AK135,PEN,SIN,PEN-SIN,Ninja Van,1068.9,891.1,177.8,5.66,5043.63,201.27,756.54,True,5800.17,Shortfall,83.4
2025-04-21,2025-04-25,AK991,PEN,SIN,PEN-SIN,J&T Express,4371.7,3992.8,378.9,4.45,17767.96,337.22,0.0,False,17767.96,At Risk,91.3
2025-04-21,2025-04-25,AK814,PEN,SIN,PEN-SIN,FedEx Malaysia,4706.9,3804.1,902.8,5.79,22025.74,1045.44,3303.86,True,25329.6,Shortfall,80.8
2025-04-21,2025-04-25,AK751,PEN,SIN,PEN-SIN,GDex,1296.7,1385.3,0.0,6.09,8436.48,0.0,0.0,False,8436.48,On Track,106.8
2025-04-21,2025-04-23,AK522,KCH,SIN,KCH-SIN,Kerry Logistics,1522.1,1135.2,386.9,3.04,3451.01,235.24,0.0,False,3451.01,Shortfall,74.6
2025-04-21,2025-04-22,AK876,KCH,SIN,KCH-SIN,SF Express,1200.7,1023.0,177.7,2.56,2618.88,90.98,0.0,False,2618.88,At Risk,85.2
2025-04-21,2025-04-24,AK603,KCH,SIN,KCH-SIN,J&T Express,2047.5,1666.7,380.8,5.32,8866.84,405.17,1330.03,True,10196.87,Shortfall,81.4
2025-04-21,2025-04-22,AK711,KCH,SIN,KCH-SIN,DHL Malaysia,1848.2,2027.6,0.0,7.1,14395.96,0.0,0.0,False,14395.96,On Track,109.7
2025-04-21,2025-04-24,AK674,KCH,SIN,KCH-SIN,Ninja Van,4085.5,3715.7,369.8,5.79,21513.9,428.23,3227.09,True,24740.99,At Risk,90.9
2025-04-21,2025-04-24,AK499,KCH,SIN,KCH-SIN,FedEx Malaysia,2276.4,2355.6,0.0,3.48,8197.49,0.0,0.0,False,8197.49,On Track,103.5
2025-04-28,2025-04-30,AK926,KUL,SIN,KUL-SIN,J&T Express,1578.0,1037.0,541.0,7.09,7352.33,767.14,0.0,False,7352.33,Shortfall,65.7
2025-04-28,2025-04-29,AK522,KUL,SIN,KUL-SIN,Lazada Express,1781.0,1638.6,142.4,6.96,11404.66,198.22,0.0,False,11404.66,At Risk,92.0
2025-04-28,2025-05-01,AK752,KUL,SIN,KUL-SIN,Pos Laju,4340.7,4399.1,0.0,3.59,15792.77,0.0,0.0,False,15792.77,On Track,101.3
2025-04-28,2025-04-30,AK292,KUL,SIN,KUL-SIN,GDex,3279.8,2926.7,353.1,4.13,12087.27,291.66,0.0,False,12087.27,At Risk,89.2
2025-04-28,2025-05-01,AK832,KUL,BKK,KUL-BKK,DHL Malaysia,1336.7,1389.9,0.0,3.11,4322.59,0.0,0.0,False,4322.59,On Track,104.0
2025-04-28,2025-04-29,AK605,KUL,BKK,KUL-BKK,Shopee Logistics,3772.0,3026.7,745.3,3.9,11804.13,581.33,1770.62,True,13574.75,Shortfall,80.2
2025-04-28,2025-05-01,AK480,KUL,BKK,KUL-BKK,Kerry Logistics,2038.6,2224.9,0.0,4.37,9722.81,0.0,0.0,False,9722.81,On Track,109.1
2025-04-28,2025-04-29,AK581,KUL,CGK,KUL-CGK,GDex,752.2,902.6,0.0,7.15,6453.59,0.0,968.04,True,7421.63,On Track,120.0
2025-04-28,2025-04-28,AK948,KUL,CGK,KUL-CGK,Lazada Express,1364.9,1126.8,238.1,7.55,8507.34,359.53,0.0,False,8507.34,Shortfall,82.6
2025-04-28,2025-05-01,AK889,KUL,CGK,KUL-CGK,DHL Malaysia,1048.8,852.9,195.9,7.11,6064.12,278.57,909.62,True,6973.74,Shortfall,81.3
2025-04-28,2025-05-01,AK584,KUL,MNL,KUL-MNL,Shopee Logistics,3969.5,4358.5,0.0,5.63,24538.35,0.0,0.0,False,24538.35,On Track,109.8
2025-04-28,2025-04-28,AK744,KUL,MNL,KUL-MNL,Ninja Van,3566.5,3983.6,0.0,4.37,17408.33,0.0,0.0,False,17408.33,On Track,111.7
2025-04-28,2025-04-30,AK592,KUL,MNL,KUL-MNL,FedEx Malaysia,3851.3,3087.1,764.2,5.8,17905.18,886.47,2685.78,True,20590.96,Shortfall,80.2
2025-04-28,2025-04-28,AK323,KUL,MNL,KUL-MNL,GDex,1394.3,1139.1,255.2,7.83,8919.15,399.64,0.0,False,8919.15,Shortfall,81.7
2025-04-28,2025-04-28,AK348,KUL,SGN,KUL-SGN,Pos Laju,4074.8,3413.6,661.2,6.01,20515.74,794.76,0.0,False,20515.74,Shortfall,83.8
2025-04-28,2025-05-02,AK804,KUL,SGN,KUL-SGN,GDex,4859.8,3296.6,1563.2,5.99,19746.63,1872.71,0.0,False,19746.63,Shortfall,67.8
2025-04-28,2025-04-28,AK611,KUL,SGN,KUL-SGN,Shopee Logistics,1197.5,888.8,308.7,7.12,6328.26,439.59,949.24,True,7277.5,Shortfall,74.2
2025-04-28,2025-04-28,AK877,KUL,SGN,KUL-SGN,Lazada Express,3586.8,2616.1,970.7,4.53,11850.93,879.45,0.0,False,11850.93,Shortfall,72.9
2025-04-28,2025-04-30,AK907,KUL,PEN,KUL-PEN,GDex,1066.2,815.5,250.7,3.9,3180.45,195.55,0.0,False,3180.45,Shortfall,76.5
2025-04-28,2025-05-01,AK805,KUL,PEN,KUL-PEN,DHL Malaysia,4124.9,3608.5,516.4,5.13,18511.6,529.83,2776.74,True,21288.34,At Risk,87.5
2025-04-28,2025-05-01,AK596,KUL,PEN,KUL-PEN,Lazada Express,2111.8,1932.6,179.2,3.31,6396.91,118.63,0.0,False,6396.91,At Risk,91.5
2025-04-28,2025-05-02,AK713,KUL,BKI,KUL-BKI,J&T Express,1956.6,2176.9,0.0,5.31,11559.34,0.0,0.0,False,11559.34,On Track,111.3
2025-04-28,2025-04-30,AK939,KUL,BKI,KUL-BKI,Kerry Logistics,1221.5,892.0,329.5,5.69,5075.48,374.97,0.0,False,5075.48,Shortfall,73.0
2025-04-28,2025-05-01,AK618,KUL,BKI,KUL-BKI,FedEx Malaysia,2937.2,3018.4,0.0,5.22,15756.05,0.0,0.0,False,15756.05,On Track,102.8
2025-04-28,2025-05-02,AK472,KUL,BKI,KUL-BKI,Lazada Express,3801.5,3223.3,578.2,7.8,25141.74,901.99,0.0,False,25141.74,Shortfall,84.8
2025-04-28,2025-05-01,AK651,KUL,BKI,KUL-BKI,SF Express,1574.5,1373.9,200.6,6.83,9383.74,274.02,0.0,False,9383.74,At Risk,87.3
2025-04-28,2025-05-02,AK257,KUL,BKI,KUL-BKI,Pos Laju,1354.4,1329.0,25.4,6.6,8771.4,33.53,0.0,False,8771.4,At Risk,98.1
2025-04-28,2025-05-02,AK198,KUL,BKI,KUL-BKI,DHL Malaysia,1774.1,1262.4,511.7,4.96,6261.5,507.61,0.0,False,6261.5,Shortfall,71.2
2025-04-28,2025-04-28,AK201,KUL,KCH,KUL-KCH,Shopee Logistics,4430.7,4153.2,277.5,3.71,15408.37,205.91,0.0,False,15408.37,At Risk,93.7
2025-04-28,2025-05-02,AK638,KUL,KCH,KUL-KCH,DHL Malaysia,3069.6,2777.9,291.7,7.52,20889.81,438.72,0.0,False,20889.81,At Risk,90.5
2025-04-28,2025-04-28,AK720,KUL,KCH,KUL-KCH,Kerry Logistics,3655.9,3487.2,168.7,4.04,14088.29,136.31,0.0,False,14088.29,At Risk,95.4
2025-04-28,2025-05-01,AK861,PEN,SIN,PEN-SIN,Ninja Van,2606.3,2406.6,199.7,6.33,15233.78,252.82,0.0,False,15233.78,At Risk,92.3
2025-04-28,2025-04-30,AK731,PEN,SIN,PEN-SIN,FedEx Malaysia,4199.1,5038.9,0.0,7.27,36632.8,0.0,5494.92,True,42127.72,On Track,120.0
2025-04-28,2025-04-29,AK179,PEN,SIN,PEN-SIN,Lazada Express,2880.6,2259.4,621.2,6.91,15612.45,858.5,0.0,False,15612.45,Shortfall,78.4
2025-04-28,2025-05-02,AK283,KCH,SIN,KCH-SIN,Lazada Express,2867.9,2295.3,572.6,3.99,9158.25,456.93,0.0,False,9158.25,Shortfall,80.0
2025-04-28,2025-05-02,AK753,KCH,SIN,KCH-SIN,SF Express,3871.4,3045.0,826.4,4.99,15194.55,824.75,2279.18,True,17473.73,Shortfall,78.7
2025-04-28,2025-04-29,AK206,KCH,SIN,KCH-SIN,Ninja Van,2110.8,1681.6,429.2,5.25,8828.4,450.66,0.0,False,8828.4,Shortfall,79.7
2025-04-28,2025-04-29,AK773,KCH,SIN,KCH-SIN,J&T Express,4066.1,3189.4,876.7,5.8,18498.52,1016.97,0.0,False,18498.52,Shortfall,78.4
2025-04-28,2025-05-02,AK422,KCH,SIN,KCH-SIN,FedEx Malaysia,2902.6,3072.0,0.0,6.1,18739.2,0.0,0.0,False,18739.2,On Track,105.8
2025-04-28,2025-05-01,AK882,KCH,SIN,KCH-SIN,Kerry Logistics,4961.6,5423.4,0.0,4.45,24134.13,0.0,0.0,False,24134.13,On Track,109.3
2025-04-28,2025-04-29,AK658,KCH,SIN,KCH-SIN,Pos Laju,4217.7,3350.5,867.2,4.44,14876.22,770.07,2231.43,True,17107.65,Shortfall,79.4
2025-05-05,2025-05-09,AK116,KUL,SIN,KUL-SIN,Kerry Logistics,500.9,378.3,122.6,2.71,1025.19,66.45,0.0,False,1025.19,Shortfall,75.5
2025-05-05,2025-05-06,AK327,KUL,SIN,KUL-SIN,J&T Express,1107.9,1053.3,54.6,7.84,8257.87,85.61,1238.68,True,9496.55,At Risk,95.1
2025-05-05,2025-05-07,AK806,KUL,SIN,KUL-SIN,GDex,4350.7,3468.2,882.5,2.63,9121.37,464.19,0.0,False,9121.37,Shortfall,79.7
2025-05-05,2025-05-06,AK685,KUL,SIN,KUL-SIN,Ninja Van,4636.0,4519.8,116.2,5.57,25175.29,129.45,0.0,False,25175.29,At Risk,97.5
2025-05-05,2025-05-07,AK371,KUL,SIN,KUL-SIN,Pos Laju,924.3,841.5,82.8,5.26,4426.29,87.11,663.94,True,5090.23,At Risk,91.0
2025-05-05,2025-05-05,AK407,KUL,SIN,KUL-SIN,FedEx Malaysia,4503.3,2939.0,1564.3,4.0,11756.0,1251.44,0.0,False,11756.0,Shortfall,65.3
2025-05-05,2025-05-05,AK939,KUL,BKK,KUL-BKK,Pos Laju,2697.2,2999.6,0.0,7.89,23666.84,0.0,0.0,False,23666.84,On Track,111.2
2025-05-05,2025-05-08,AK690,KUL,BKK,KUL-BKK,Ninja Van,3178.5,3653.3,0.0,4.3,15709.19,0.0,0.0,False,15709.19,On Track,114.9
2025-05-05,2025-05-08,AK456,KUL,BKK,KUL-BKK,Lazada Express,853.1,672.3,180.8,2.84,1909.33,102.69,0.0,False,1909.33,Shortfall,78.8
2025-05-05,2025-05-09,AK332,KUL,BKK,KUL-BKK,GDex,2374.3,1951.3,423.0,7.71,15044.52,652.27,0.0,False,15044.52,Shortfall,82.2
2025-05-05,2025-05-07,AK155,KUL,BKK,KUL-BKK,DHL Malaysia,4678.9,4318.1,360.8,6.3,27204.03,454.61,0.0,False,27204.03,At Risk,92.3
2025-05-05,2025-05-09,AK434,KUL,BKK,KUL-BKK,Kerry Logistics,2859.7,2660.0,199.7,4.42,11757.2,176.53,0.0,False,11757.2,At Risk,93.0
2025-05-05,2025-05-08,AK502,KUL,BKK,KUL-BKK,FedEx Malaysia,3640.0,3562.8,77.2,3.42,12184.78,52.8,0.0,False,12184.78,At Risk,97.9
2025-05-05,2025-05-05,AK863,KUL,CGK,KUL-CGK,SF Express,1166.1,1377.8,0.0,4.52,6227.66,0.0,0.0,False,6227.66,On Track,118.2
2025-05-05,2025-05-06,AK544,KUL,CGK,KUL-CGK,Kerry Logistics,2966.7,2532.0,434.7,4.08,10330.56,354.72,0.0,False,10330.56,At Risk,85.3
2025-05-05,2025-05-09,AK504,KUL,CGK,KUL-CGK,Lazada Express,3929.1,2987.1,942.0,5.39,16100.47,1015.48,2415.07,True,18515.54,Shortfall,76.0
2025-05-05,2025-05-06,AK352,KUL,CGK,KUL-CGK,FedEx Malaysia,1382.4,930.5,451.9,6.2,5769.1,560.36,0.0,False,5769.1,Shortfall,67.3
2025-05-05,2025-05-05,AK689,KUL,CGK,KUL-CGK,Ninja Van,822.4,633.5,188.9,7.16,4535.86,270.5,0.0,False,4535.86,Shortfall,77.0
2025-05-05,2025-05-07,AK295,KUL,CGK,KUL-CGK,DHL Malaysia,1006.4,880.6,125.8,4.98,4385.39,125.3,0.0,False,4385.39,At Risk,87.5
2025-05-05,2025-05-07,AK273,KUL,CGK,KUL-CGK,GDex,2050.4,2356.3,0.0,6.43,15151.01,0.0,0.0,False,15151.01,On Track,114.9
2025-05-05,2025-05-05,AK857,KUL,MNL,KUL-MNL,FedEx Malaysia,1202.0,964.4,237.6,6.87,6625.43,326.46,993.81,True,7619.24,Shortfall,80.2
2025-05-05,2025-05-07,AK952,KUL,MNL,KUL-MNL,DHL Malaysia,1593.7,1456.0,137.7,6.23,9070.88,171.57,1360.63,True,10431.51,At Risk,91.4
2025-05-05,2025-05-08,AK560,KUL,MNL,KUL-MNL,SF Express,561.8,493.0,68.8,6.66,3283.38,91.64,492.51,True,3775.89,At Risk,87.8
2025-05-05,2025-05-09,AK308,KUL,MNL,KUL-MNL,Shopee Logistics,602.4,637.5,0.0,3.75,2390.62,0.0,0.0,False,2390.62,On Track,105.8
2025-05-05,2025-05-06,AK847,KUL,MNL,KUL-MNL,Lazada Express,2854.7,3425.6,0.0,4.05,13873.68,0.0,0.0,False,13873.68,On Track,120.0
2025-05-05,2025-05-09,AK779,KUL,MNL,KUL-MNL,GDex,3627.8,2903.6,724.2,6.51,18902.44,942.91,0.0,False,18902.44,Shortfall,80.0
2025-05-05,2025-05-09,AK908,KUL,MNL,KUL-MNL,Kerry Logistics,695.7,561.1,134.6,3.52,1975.07,94.76,0.0,False,1975.07,Shortfall,80.7
2025-05-05,2025-05-05,AK468,KUL,SGN,KUL-SGN,Shopee Logistics,3471.7,3598.8,0.0,6.48,23320.22,0.0,0.0,False,23320.22,On Track,103.7
2025-05-05,2025-05-08,AK336,KUL,SGN,KUL-SGN,FedEx Malaysia,585.9,575.5,10.4,7.7,4431.35,16.02,0.0,False,4431.35,At Risk,98.2
2025-05-05,2025-05-09,AK596,KUL,SGN,KUL-SGN,SF Express,2788.4,3226.2,0.0,6.76,21809.11,0.0,0.0,False,21809.11,On Track,115.7
2025-05-05,2025-05-09,AK568,KUL,SGN,KUL-SGN,Kerry Logistics,2892.0,2798.3,93.7,3.62,10129.85,67.84,0.0,False,10129.85,At Risk,96.8
2025-05-05,2025-05-07,AK642,KUL,SGN,KUL-SGN,Ninja Van,4668.6,3856.8,811.8,2.63,10143.38,427.01,1521.51,True,11664.89,Shortfall,82.6
2025-05-05,2025-05-07,AK613,KUL,PEN,KUL-PEN,FedEx Malaysia,3579.4,3467.0,112.4,4.63,16052.21,104.08,0.0,False,16052.21,At Risk,96.9
2025-05-05,2025-05-05,AK934,KUL,PEN,KUL-PEN,Pos Laju,4153.5,4345.8,0.0,6.25,27161.25,0.0,0.0,False,27161.25,On Track,104.6
2025-05-05,2025-05-08,AK449,KUL,PEN,KUL-PEN,DHL Malaysia,4748.6,4763.2,0.0,8.19,39010.61,0.0,5851.59,True,44862.2,On Track,100.3
2025-05-05,2025-05-09,AK794,KUL,PEN,KUL-PEN,Shopee Logistics,3456.2,3304.4,151.8,3.03,10012.33,91.99,0.0,False,10012.33,At Risk,95.6
2025-05-05,2025-05-06,AK686,KUL,PEN,KUL-PEN,SF Express,4427.2,4604.3,0.0,6.62,30480.47,0.0,0.0,False,30480.47,On Track,104.0
2025-05-05,2025-05-06,AK307,KUL,BKI,KUL-BKI,J&T Express,3436.1,3626.4,0.0,5.99,21722.14,0.0,0.0,False,21722.14,On Track,105.5
2025-05-05,2025-05-08,AK238,KUL,BKI,KUL-BKI,GDex,1890.5,2055.6,0.0,6.73,13834.19,0.0,0.0,False,13834.19,On Track,108.7
2025-05-05,2025-05-06,AK678,KUL,BKI,KUL-BKI,FedEx Malaysia,4980.6,4867.6,113.0,8.35,40644.46,188.71,6096.67,True,46741.13,At Risk,97.7
2025-05-05,2025-05-06,AK221,KUL,BKI,KUL-BKI,SF Express,1928.7,1648.9,279.8,5.84,9629.58,326.81,0.0,False,9629.58,At Risk,85.5
2025-05-05,2025-05-07,AK883,KUL,BKI,KUL-BKI,Lazada Express,1929.2,1740.2,189.0,7.78,13538.76,294.08,0.0,False,13538.76,At Risk,90.2
2025-05-05,2025-05-07,AK553,KUL,BKI,KUL-BKI,Kerry Logistics,4460.6,4732.6,0.0,4.98,23568.35,0.0,0.0,False,23568.35,On Track,106.1
2025-05-05,2025-05-09,AK720,KUL,KCH,KUL-KCH,Ninja Van,617.9,468.0,149.9,8.42,3940.56,252.43,0.0,False,3940.56,Shortfall,75.7
2025-05-05,2025-05-07,AK126,KUL,KCH,KUL-KCH,Lazada Express,3255.6,3045.0,210.6,6.08,18513.6,256.09,2777.04,True,21290.64,At Risk,93.5
2025-05-05,2025-05-09,AK966,KUL,KCH,KUL-KCH,DHL Malaysia,857.6,704.1,153.5,7.18,5055.44,220.43,758.32,True,5813.76,Shortfall,82.1
2025-05-05,2025-05-08,AK496,KUL,KCH,KUL-KCH,Kerry Logistics,2609.4,2307.5,301.9,6.4,14768.0,386.43,2215.2,True,16983.2,At Risk,88.4
2025-05-05,2025-05-06,AK522,PEN,SIN,PEN-SIN,DHL Malaysia,3940.4,4223.2,0.0,2.59,10938.09,0.0,0.0,False,10938.09,On Track,107.2
2025-05-05,2025-05-06,AK167,PEN,SIN,PEN-SIN,SF Express,3840.6,3489.8,350.8,8.43,29419.01,591.45,0.0,False,29419.01,At Risk,90.9
2025-05-05,2025-05-07,AK601,PEN,SIN,PEN-SIN,Ninja Van,4672.0,4143.9,528.1,8.41,34850.2,888.26,0.0,False,34850.2,At Risk,88.7
2025-05-05,2025-05-05,AK894,PEN,SIN,PEN-SIN,Lazada Express,4400.5,2974.8,1425.7,7.83,23292.68,2232.65,0.0,False,23292.68,Shortfall,67.6
2025-05-05,2025-05-09,AK503,PEN,SIN,PEN-SIN,Shopee Logistics,3235.7,3209.6,26.1,7.45,23911.52,38.89,0.0,False,23911.52,At Risk,99.2
2025-05-05,2025-05-05,AK756,PEN,SIN,PEN-SIN,FedEx Malaysia,4726.1,4616.6,109.5,5.93,27376.44,129.87,0.0,False,27376.44,At Risk,97.7
2025-05-05,2025-05-05,AK883,KCH,SIN,KCH-SIN,Lazada Express,4927.2,5912.6,0.0,2.74,16200.52,0.0,0.0,False,16200.52,On Track,120.0
2025-05-05,2025-05-07,AK892,KCH,SIN,KCH-SIN,FedEx Malaysia,1354.3,1129.3,225.0,5.14,5804.6,231.3,0.0,False,5804.6,Shortfall,83.4
2025-05-05,2025-05-09,AK155,KCH,SIN,KCH-SIN,Kerry Logistics,2576.1,2351.7,224.4,5.03,11829.05,225.75,0.0,False,11829.05,At Risk,91.3
2025-05-05,2025-05-09,AK192,KCH,SIN,KCH-SIN,Pos Laju,4566.5,4189.3,377.2,5.28,22119.5,398.32,0.0,False,22119.5,At Risk,91.7
2025-05-05,2025-05-09,AK812,KCH,SIN,KCH-SIN,Shopee Logistics,1009.3,1127.0,0.0,7.17,8080.59,0.0,0.0,False,8080.59,On Track,111.7
2025-05-05,2025-05-08,AK283,KCH,SIN,KCH-SIN,SF Express,1108.9,960.0,148.9,4.98,4780.8,148.3,0.0,False,4780.8,At Risk,86.6
2025-05-05,2025-05-05,AK565,KCH,SIN,KCH-SIN,Ninja Van,3156.4,2909.7,246.7,6.78,19727.77,334.53,2959.17,True,22686.94,At Risk,92.2
2025-05-12,2025-05-15,AK824,KUL,SIN,KUL-SIN,GDex,3678.0,3572.0,106.0,6.3,22503.6,133.56,3375.54,True,25879.14,At Risk,97.1
2025-05-12,2025-05-15,AK263,KUL,SIN,KUL-SIN,DHL Malaysia,3770.9,3423.9,347.0,8.35,28589.56,579.49,0.0,False,28589.56,At Risk,90.8
2025-05-12,2025-05-16,AK443,KUL,SIN,KUL-SIN,Lazada Express,2976.6,2420.1,556.5,2.76,6679.48,307.19,1001.92,True,7681.4,Shortfall,81.3
2025-05-12,2025-05-13,AK248,KUL,SIN,KUL-SIN,Shopee Logistics,4420.9,4019.1,401.8,7.68,30866.69,617.16,4630.0,True,35496.69,At Risk,90.9
2025-05-12,2025-05-15,AK847,KUL,SIN,KUL-SIN,Pos Laju,3961.2,4123.8,0.0,2.81,11587.88,0.0,0.0,False,11587.88,On Track,104.1
2025-05-12,2025-05-15,AK975,KUL,BKK,KUL-BKK,DHL Malaysia,3301.5,2397.0,904.5,4.02,9635.94,727.22,0.0,False,9635.94,Shortfall,72.6
2025-05-12,2025-05-13,AK343,KUL,BKK,KUL-BKK,Lazada Express,2945.8,2651.1,294.7,2.53,6707.28,149.12,0.0,False,6707.28,At Risk,90.0
2025-05-12,2025-05-16,AK181,KUL,BKK,KUL-BKK,SF Express,3149.9,2441.1,708.8,5.35,13059.88,758.42,0.0,False,13059.88,Shortfall,77.5
2025-05-12,2025-05-16,AK734,KUL,BKK,KUL-BKK,Kerry Logistics,3200.5,3390.2,0.0,3.97,13459.09,0.0,0.0,False,13459.09,On Track,105.9
2025-05-12,2025-05-14,AK156,KUL,BKK,KUL-BKK,Shopee Logistics,4190.5,2730.2,1460.3,3.75,10238.25,1095.23,1535.74,True,11773.99,Shortfall,65.2
2025-05-12,2025-05-13,AK282,KUL,CGK,KUL-CGK,DHL Malaysia,1990.0,1584.4,405.6,3.03,4800.73,245.79,720.11,True,5520.84,Shortfall,79.6
2025-05-12,2025-05-16,AK709,KUL,CGK,KUL-CGK,Shopee Logistics,3524.4,3300.9,223.5,6.17,20366.55,275.8,0.0,False,20366.55,At Risk,93.7
2025-05-12,2025-05-14,AK692,KUL,CGK,KUL-CGK,J&T Express,4042.9,4507.1,0.0,3.56,16045.28,0.0,0.0,False,16045.28,On Track,111.5
2025-05-12,2025-05-16,AK537,KUL,MNL,KUL-MNL,Lazada Express,2158.6,1878.3,280.3,4.77,8959.49,267.41,1343.92,True,10303.41,At Risk,87.0
2025-05-12,2025-05-14,AK980,KUL,MNL,KUL-MNL,J&T Express,792.2,631.2,161.0,5.32,3357.98,171.3,503.7,True,3861.68,Shortfall,79.7
2025-05-12,2025-05-16,AK314,KUL,MNL,KUL-MNL,GDex,1981.4,2302.7,0.0,4.98,11467.45,0.0,1720.12,True,13187.57,On Track,116.2
2025-05-12,2025-05-14,AK823,KUL,SGN,KUL-SGN,Lazada Express,2676.5,1774.0,902.5,6.63,11761.62,1196.71,0.0,False,11761.62,Shortfall,66.3
2025-05-12,2025-05-16,AK688,KUL,SGN,KUL-SGN,Kerry Logistics,2421.7,1332.4,1089.3,7.59,10112.92,1653.56,0.0,False,10112.92,Shortfall,55.0
